610	1.447771
611	1.447738
612	1.447706
613	1.447673
614	1.44764
615	1.447608
616	1.447576
617	1.447544
618	1.447512
619	1.447481
620	1.447449
621	1.447418
622	1.447387
623	1.447355
624	1.447325
625	1.447294
626	1.447263
627	1.447233
628	1.447202
629	1.447172
630	1.447142
631	1.447112
632	1.447083
633	1.447053
634	1.447023
635	1.446994
636	1.446965
637	1.446936
638	1.446907
639	1.446878
640	1.446849
641	1.446821
642	1.446792
643	1.446764
644	1.446736
645	1.446708
646	1.44668
647	1.446652
648	1.446625
649	1.446597
650	1.44657
651	1.446542
652	1.446515
653	1.446488
654	1.446461
655	1.446434
656	1.446408
657	1.446381
658	1.446355
659	1.446328
660	1.446302
661	1.446276
662	1.44625
663	1.446224
664	1.446198
665	1.446172
666	1.446147
667	1.446121
668	1.446096
669	1.446071
670	1.446046
671	1.44602
672	1.445996
673	1.445971
674	1.445946
675	1.445921
676	1.445897
677	1.445872
678	1.445848
679	1.445824
680	1.4458
681	1.445776
682	1.445752
683	1.445728
684	1.445704
685	1.44568
686	1.445657
687	1.445633
688	1.44561
689	1.445587
690	1.445563
691	1.44554
692	1.445517
693	1.445494
694	1.445472
695	1.445449
696	1.445426
697	1.445403
698	1.445381
699	1.445359
700	1.445336
701	1.445314
702	1.445292
703	1.44527
704	1.445248
705	1.445226
706	1.445204
707	1.445182
708	1.445161
709	1.445139
710	1.445118
711	1.445096
712	1.445075
713	1.445053
714	1.445032
715	1.445011
716	1.44499
717	1.444969
718	1.444948
719	1.444927
720	1.444907
721	1.444886
722	1.444865
723	1.444845
724	1.444824
725	1.444804
726	1.444784
727	1.444764
728	1.444743
729	1.444723
730	1.444703
731	1.444683
732	1.444663
733	1.444643
734	1.444624
735	1.444604
736	1.444584
737	1.444565
738	1.444545
739	1.444526
740	1.444507
741	1.444487
742	1.444468
743	1.444449
744	1.44443
745	1.444411
746	1.444392
747	1.444373
748	1.444354
749	1.444335
750	1.444316
751	1.444298
752	1.444279
753	1.44426
754	1.444242
755	1.444223
756	1.444205
757	1.444187
758	1.444168
759	1.44415
760	1.444132
761	1.444114
762	1.444096
763	1.444078
764	1.44406
765	1.444042
766	1.444024
767	1.444006
768	1.443989
769	1.443971
770	1.443953
771	1.443936
772	1.443918
773	1.443901
774	1.443883
775	1.443866
776	1.443849
777	1.443831
778	1.443814
779	1.443797
780	1.44378
781	1.443763
782	1.443746
783	1.443729
784	1.443712
785	1.443695
786	1.443678
787	1.443661
788	1.443645
789	1.443628
790	1.443611
791	1.443595
792	1.443578
793	1.443562
794	1.443545
795	1.443529
796	1.443513
797	1.443496
798	1.44348
799	1.443464
800	1.443448
801	1.443431
802	1.443415
803	1.443399
804	1.443383
805	1.443367
806	1.443351
807	1.443335
808	1.44332
809	1.443304
810	1.443288
811	1.443272
812	1.443257
813	1.443241
814	1.443225
815	1.44321
816	1.443194
817	1.443179
818	1.443163
819	1.443148
820	1.443133
821	1.443117
822	1.443102
823	1.443087
824	1.443071
825	1.443056
826	1.443041
827	1.443026
828	1.443011
829	1.442996
830	1.442981
831	1.442966
832	1.442951
833	1.442936
834	1.442921
835	1.442906
836	1.442892
837	1.442877
838	1.442862
839	1.442847
840	1.442833
841	1.442818
842	1.442804
843	1.442789
844	1.442775
845	1.44276
846	1.442746
847	1.442731
848	1.442717
849	1.442702
850	1.442688
851	1.442674
852	1.442659
853	1.442645
854	1.442631
855	1.442617
856	1.442603
857	1.442589
858	1.442575
859	1.442561
860	1.442547
861	1.442533
862	1.442519
863	1.442505
864	1.442491
865	1.442477
866	1.442463
867	1.442449
868	1.442436
869	1.442422
870	1.442408
871	1.442394
872	1.442381
873	1.442367
874	1.442353
875	1.44234
876	1.442326
877	1.442313
878	1.442299
879	1.442286
880	1.442272
881	1.442259
882	1.442245
883	1.442232
884	1.442219
885	1.442205
886	1.442192
887	1.442179
888	1.442165
889	1.442152
890	1.442139
891	1.442126
892	1.442113
893	1.4421
894	1.442086
895	1.442073
896	1.44206
897	1.442047
898	1.442034
899	1.442021
900	1.442008
901	1.441995
902	1.441983
903	1.44197
904	1.441957
905	1.441944
906	1.441931
907	1.441918
908	1.441905
909	1.441893
910	1.44188
911	1.441867
912	1.441855
913	1.441842
914	1.441829
915	1.441817
916	1.441804
917	1.441791
918	1.441779
919	1.441766
920	1.441754
921	1.441741
922	1.441729
923	1.441716
924	1.441704
925	1.441692
926	1.441679
927	1.441667
928	1.441654
929	1.441642
930	1.44163
931	1.441617
932	1.441605
933	1.441593
934	1.441581
935	1.441568
936	1.441556
937	1.441544
938	1.441532
939	1.44152
940	1.441507
941	1.441495
942	1.441483
943	1.441471
944	1.441459
945	1.441447
946	1.441435
947	1.441423
948	1.441411
949	1.441399
950	1.441387
951	1.441375
952	1.441363
953	1.441351
954	1.441339
955	1.441328
956	1.441316
957	1.441304
958	1.441292
959	1.44128
960	1.441268
961	1.441257
962	1.441245
963	1.441233
964	1.441221
965	1.44121
966	1.441198
967	1.441186
968	1.441175
969	1.441163
970	1.441151
971	1.44114
972	1.441128
973	1.441117
974	1.441105
975	1.441093
976	1.441082
977	1.44107
978	1.441059
979	1.441047
980	1.441036
981	1.441024
982	1.441013
983	1.441002
984	1.44099
985	1.440979
986	1.440967
987	1.440956
988	1.440945
989	1.440933
990	1.440922
991	1.44091
992	1.440899
993	1.440888
994	1.440876
995	1.440865
996	1.440854
997	1.440843
998	1.440831
999	1.44082
1000	1.440809
1006	1.440742
1012	1.440675
1018	1.440609
1024	1.440543
1030	1.440478
1036	1.440413
1042	1.440348
1048	1.440284
1054	1.44022
1060	1.440156
1066	1.440093
1072	1.44003
1078	1.439967
1084	1.439904
1090	1.439842
1096	1.43978
1102	1.439718
1108	1.439656
1114	1.439595
1120	1.439534
1126	1.439473
1132	1.439412
1138	1.439352
1144	1.439291
1150	1.439231
1156	1.439171
1162	1.439111
1168	1.439051
1174	1.438991
1180	1.438932
1186	1.438872
1192	1.438813
1198	1.438753
1204	1.438694
1210	1.438635
1216	1.438576
1222	1.438517
1228	1.438459
1234	1.4384
1240	1.438341
1246	1.438282
1252	1.438224
1258	1.438165
1264	1.438107
1270	1.438048
1276	1.43799
1282	1.437932
1288	1.437873
1294	1.437815
1300	1.437756
1306	1.437698
1312	1.43764
1318	1.437581
1324	1.437523
1330	1.437465
1336	1.437406
1342	1.437348
1348	1.437289
1354	1.437231
1360	1.437173
1366	1.437114
1372	1.437056
1378	1.436997
1384	1.436938
1390	1.43688
1396	1.436821
1402	1.436762
1408	1.436704
1414	1.436645
1420	1.436586
1426	1.436527
1432	1.436468
1438	1.436409
1444	1.43635
1450	1.436291
1456	1.436231
1462	1.436172
1468	1.436113
1474	1.436053
1480	1.435994
1486	1.435934
1492	1.435874
1498	1.435815
1504	1.435755
1510	1.435695
1516	1.435635
1522	1.435575
1528	1.435514
1534	1.435454
1540	1.435393
1546	1.435333
1552	1.435272
1558	1.435212
1564	1.435151
1570	1.43509
1576	1.435029
1582	1.434968
1588	1.434906
1594	1.434845
1600	1.434783
1606	1.434722
1612	1.43466
1618	1.434598
1624	1.434536
1630	1.434474
1636	1.434412
1642	1.43435
1648	1.434287
1654	1.434225
1660	1.434162
1666	1.434099
1672	1.434036
1678	1.433973
1684	1.43391
1690	1.433846
1696	1.433783
1702	1.433719
1708	1.433656
1714	1.433592
1720	1.433528
1726	1.433464
1732	1.433399
1738	1.433335
1744	1.43327
1750	1.433205
1756	1.433141
1762	1.433076
1768	1.433011
1774	1.432945
1780	1.43288
1786	1.432814
1792	1.432749
1798	1.432683
1804	1.432617
1810	1.43255
1816	1.432484
1822	1.432418
1828	1.432351
1834	1.432284
1840	1.432217
1846	1.43215
1852	1.432083
1858	1.432016
1864	1.431948
1870	1.43188
1876	1.431813
1882	1.431745
1888	1.431676
1894	1.431608
1900	1.43154
1906	1.431471
1912	1.431402
1918	1.431333
1924	1.431264
1930	1.431195
1936	1.431125
1942	1.431056
1948	1.430986
1954	1.430916
1960	1.430846
1966	1.430776
1972	1.430705
1978	1.430635
1984	1.430564
1990	1.430493
1996	1.430422
2002	1.430351
2008	1.430279
2014	1.430207
2020	1.430136
2026	1.430064
2032	1.429992
2038	1.429919
2044	1.429847
2050	1.429774
2056	1.429702
2062	1.429629
2068	1.429556
2074	1.429482
2080	1.429409
2086	1.429335
2092	1.429261
2098	1.429187
2104	1.429113
2110	1.429039
2116	1.428964
2122	1.42889
2128	1.428815
2134	1.42874
2140	1.428665
2146	1.428589
2152	1.428514
2158	1.428438
2164	1.428362
2170	1.428286
2176	1.42821
2182	1.428133
2188	1.428056
2194	1.42798
2200	1.427903
2206	1.427825
2212	1.427748
2218	1.427671
2224	1.427593
2230	1.427515
2236	1.427437
2242	1.427359
2248	1.42728
2254	1.427202
2260	1.427123
2266	1.427044
2272	1.426965
2278	1.426885
2284	1.426806
2290	1.426726
2296	1.426646
2302	1.426566
2308	1.426486
2314	1.426406
2320	1.426325
2326	1.426244
2332	1.426163
2338	1.426082
2344	1.426001
2350	1.425919
2356	1.425838
2362	1.425756
2368	1.425674
2374	1.425591
2380	1.425509
2386	1.425426
2392	1.425343
2398	1.42526
2404	1.425177
2410	1.425094
2416	1.42501
2422	1.424927
2428	1.424843
2434	1.424758
2440	1.424674
2446	1.42459
2452	1.424505
2458	1.42442
2464	1.424335
2470	1.42425
2476	1.424164
2482	1.424079
2488	1.423993
2494	1.423907
2500	1.423821
