210	40.484585	-44.699402
211	37.058998	-65.520416
212	40.479942	-50.755463
213	45.281757	136.643448
214	44.884483	-61.009064
215	46.888771	-51.861694
216	41.955338	138.579956
217	39.961994	140.520828
218	39.968746	133.557236
219	38.809113	130.90683
220	38.280258	140.469208
221	37.595993	145.369797
222	36.102398	143.170151
223	33.96801	144.125885
224	33.590118	144.531189
225	34.143585	146.043549
226	33.553013	146.403946
227	33.964363	144.0354
228	33.065731	145.090073
229	32.509571	149.403122
230	32.404018	150.04631
231	31.662676	148.680969
232	31.947392	148.023331
233	32.541725	148.735703
234	32.113209	150.563599
235	31.864656	152.930679
236	32.335564	154.051514
237	32.170647	154.623474
238	32.064301	153.530716
239	32.188553	154.676331
240	31.973038	156.536942
241	32.278145	155.759811
242	32.265884	156.220673
243	32.06958	156.879807
244	31.880533	158.642136
245	32.112518	159.446579
246	32.405865	159.49585
247	32.358082	160.410309
248	32.133907	161.084808
249	32.098454	161.152237
250	32.212353	161.943497
251	32.215519	163.109131
252	32.214977	163.607956
253	32.342358	164.153748
254	32.335754	164.719803
255	32.351128	165.357224
256	32.454258	166.177719
257	32.522327	166.576904
258	32.547615	167.457428
259	32.525345	167.850754
260	32.598152	168.090225
261	32.571419	169.296661
262	32.773754	170.109177
263	32.991997	170.534195
264	32.876984	170.622437
265	32.822224	170.899612
266	32.873302	171.796631
267	33.033504	172.269989
268	33.08086	172.66423
269	33.082684	173.839813
270	33.263535	174.548019
271	33.078674	174.732803
272	32.889034	175.171829
273	33.092972	176.176849
274	33.225044	177.109802
275	33.250957	177.520813
276	33.186104	178.110809
277	33.289032	178.961609
278	33.15308	179.233566
279	33.196735	180.056564
280	33.399982	180.620422
281	33.444386	180.563553
282	33.456497	181.019592
283	33.515278	181.617859
284	33.512619	181.963791
285	33.527069	182.339432
286	33.64806	183.202774
287	33.663383	183.983704
288	33.620392	184.553223
289	33.662712	185.605164
290	33.646317	185.895966
291	33.476704	186.750214
292	33.577862	187.082596
293	33.851295	187.640427
294	33.686756	187.868896
295	33.462967	188.273315
296	33.474449	188.601685
297	33.593544	189.514313
298	33.623138	190.505615
299	33.626396	191.013596
300	33.685566	191.789017
301	33.938454	192.671692
302	34.002556	193.198242
303	33.822422	193.688766
304	33.921051	193.378738
305	34.01173	193.917343
306	34.080341	193.714447
307	33.953312	194.891373
308	33.920521	195.191406
309	34.084869	194.941666
310	34.134945	196.622559
311	34.165684	196.684875
312	34.030632	196.517609
313	34.03392	197.683243
314	34.277588	197.53035
315	34.096069	197.581131
316	34.094296	197.904129
317	34.312874	198.25766
318	34.258614	198.975677
319	34.165913	199.513428
320	34.175201	199.664246
321	34.362682	200.093719
322	34.320541	200.588516
323	34.507874	201.253296
324	34.476711	201.248367
325	34.501297	201.884216
326	34.502708	202.566177
327	34.447109	202.213455
328	34.404182	203.271194
329	34.335537	203.529465
330	34.36298	203.642273
331	34.508934	204.309784
332	34.715263	204.353012
333	34.676876	204.91069
334	34.585922	205.440643
335	34.544796	205.357758
336	34.709396	205.435074
337	34.817051	206.538467
338	34.795895	206.658798
339	34.749352	207.743942
340	34.780514	208.511536
341	34.868279	208.06189
342	34.826626	209.289948
343	34.800644	208.596039
344	34.838173	209.579697
345	34.792141	209.808945
346	34.955353	209.348068
347	35.140587	210.704803
348	34.943573	211.30629
349	34.818424	210.758743
350	35.028847	211.238098
351	35.125629	211.682388
352	35.02808	211.642014
353	35.126469	212.018723
354	34.977272	212.744812
355	35.064728	212.820526
356	35.098545	213.11615
357	35.086842	213.564377
358	35.085285	213.815369
359	35.099663	214.219849
360	35.034504	214.203384
361	35.11935	214.895477
362	35.196533	215.541779
363	35.204514	215.656464
364	35.107143	215.865784
365	34.981991	216.38121
366	35.168465	216.754089
367	35.063026	217.044983
368	35.174263	217.167862
369	35.298069	217.339478
370	35.256439	217.708649
371	35.368549	218.4599
372	35.449501	218.730423
373	35.228554	218.988007
374	35.301437	219.150803
375	35.25605	219.449783
376	35.206161	220.103821
377	35.294346	220.75914
378	35.315945	220.856979
379	35.357346	220.763702
380	35.369473	220.891525
381	35.275063	221.219269
382	35.41058	221.877151
383	35.378605	222.108078
384	35.395737	222.629959
385	35.516582	223.409912
386	35.42976	223.513672
387	35.261082	223.145432
388	35.239887	223.319809
389	35.271519	223.54892
390	35.327145	224.054901
