400	49.419098	122.466736
401	49.406815	122.599625
402	49.405659	122.816971
403	49.425076	122.969582
404	49.419979	123.163002
405	49.411037	123.260246
406	49.432823	123.34201
407	49.437515	123.55809
408	49.427925	123.761986
409	49.413372	123.865112
410	49.414688	123.999504
411	49.420647	124.138115
412	49.432426	124.291138
413	49.436447	124.430664
414	49.425369	124.612228
415	49.419273	124.78212
416	49.427826	124.861832
417	49.42836	125.031181
418	49.429516	125.16333
419	49.417751	125.285561
420	49.410507	125.398026
421	49.429291	125.592018
422	49.42696	125.688904
423	49.412167	125.816628
424	49.420124	125.968666
425	49.422562	126.093201
426	49.429089	126.227554
427	49.444157	126.337074
428	49.447552	126.523323
429	49.426682	126.642326
430	49.426529	126.769539
431	49.428547	126.917694
432	49.433407	127.030151
433	49.430199	127.173988
434	49.421284	127.354904
435	49.433876	127.423096
436	49.438587	127.513954
437	49.445354	127.656952
438	49.45118	127.815262
439	49.433388	127.913216
440	49.420406	128.057449
441	49.429424	128.218109
442	49.419701	128.329361
443	49.428596	128.455627
444	49.435246	128.58197
445	49.441814	128.644562
446	49.431103	128.793869
447	49.412781	128.923492
448	49.422577	129.076706
449	49.42971	129.232452
450	49.427792	129.263565
451	49.435642	129.399536
452	49.436943	129.543167
453	49.421539	129.599716
454	49.413193	129.702881
455	49.415119	129.839813
456	49.41851	129.973175
457	49.435307	130.127792
458	49.44709	130.253693
459	49.441719	130.341492
460	49.436626	130.450592
461	49.428337	130.572952
462	49.428535	130.708298
463	49.433765	130.777756
464	49.421883	130.891464
465	49.423775	131.074051
466	49.409698	131.204376
467	49.40966	131.298904
468	49.429512	131.394714
469	49.438782	131.457321
470	49.431705	131.542236
471	49.422215	131.689804
472	49.419704	131.812683
473	49.425133	131.88916
474	49.413086	132.03006
475	49.403595	132.131485
476	49.393948	132.153152
477	49.377468	132.26622
478	49.380535	132.410461
479	49.387592	132.546417
480	49.381657	132.685577
481	49.390457	132.790283
482	49.389206	132.865173
483	49.373569	132.963791
484	49.361412	133.007324
485	49.374844	133.106812
486	49.366596	133.239624
487	49.3592	133.317856
488	49.347923	133.388947
489	49.336567	133.552826
490	49.335331	133.669571
491	49.336376	133.745071
492	49.348221	133.838806
493	49.351242	133.900223
494	49.337078	133.983551
495	49.331245	134.039307
496	49.327209	134.180466
497	49.314739	134.286835
498	49.309731	134.329178
499	49.305656	134.426682
500	49.306355	134.52478
501	49.312191	134.605972
502	49.303719	134.643433
503	49.299213	134.723358
504	49.287186	134.830246
505	49.296188	134.8936
506	49.287952	135.018082
507	49.283512	135.118744
508	49.290966	135.150284
509	49.271145	135.210327
510	49.280769	135.338928
511	49.281258	135.455002
512	49.271599	135.529297
513	49.272537	135.613983
514	49.275372	135.658035
515	49.281796	135.72934
516	49.279861	135.846191
517	49.278137	135.896118
518	49.281921	135.997986
519	49.289948	136.082245
520	49.277592	136.142899
521	49.266113	136.1996
522	49.272137	136.290833
523	49.264484	136.408615
524	49.275234	136.479492
525	49.286549	136.541931
526	49.265938	136.680725
527	49.281609	136.773666
528	49.296513	136.822296
529	49.2798	136.880478
530	49.277195	136.923843
531	49.270824	136.990036
532	49.276382	137.143951
533	49.275715	137.172729
534	49.279526	137.203918
535	49.281494	137.300018
536	49.293823	137.388306
537	49.296032	137.483154
538	49.28529	137.548279
539	49.287994	137.573166
540	49.265934	137.643967
541	49.257755	137.745346
542	49.276211	137.791092
543	49.28598	137.856506
544	49.291828	137.93631
545	49.304947	138.040085
546	49.300632	138.146576
547	49.283894	138.152817
548	49.276112	138.18219
549	49.290371	138.281952
550	49.301369	138.409698
551	49.289387	138.512543
552	49.28651	138.535568
553	49.291431	138.571548
554	49.292973	138.686554
555	49.293774	138.789444
556	49.285603	138.808212
557	49.304539	138.863495
558	49.304253	138.924515
559	49.307125	139.058929
560	49.290874	139.120468
561	49.2934	139.150986
562	49.30669	139.230057
563	49.302399	139.323517
564	49.291069	139.34903
565	49.310364	139.402222
566	49.316448	139.525681
567	49.286724	139.546387
568	49.294067	139.577255
569	49.294102	139.681992
570	49.299946	139.771454
571	49.305569	139.83963
572	49.30291	139.93927
573	49.305443	139.967178
574	49.300404	139.929962
575	49.295643	140.045334
576	49.3027	140.177444
577	49.317551	140.196518
578	49.311798	140.337936
579	49.30294	140.368011
580	49.290932	140.455627
581	49.314838	140.50296
582	49.32613	140.542816
583	49.319817	140.60524
584	49.322708	140.658463
585	49.321671	140.742142
586	49.324883	140.781967
587	49.336189	140.8116
588	49.330406	140.876587
589	49.349606	140.953796
590	49.336803	140.997498
591	49.322693	141.111023
592	49.334511	141.172226
593	49.347691	141.217239
594	49.349709	141.319168
595	49.35006	141.357483
596	49.345791	141.357773
597	49.345535	141.448395
598	49.338406	141.530991
599	49.328545	141.57695
600	49.348602	141.695602
601	49.357071	141.710297
602	49.352692	141.727173
603	49.338634	141.80455
604	49.350323	141.879333
605	49.344501	141.942642
606	49.353085	142.020447
607	49.365341	142.045944
608	49.363934	142.099274
609	49.370277	142.208359
610	49.372795	142.241043
611	49.378654	142.30838
612	49.371094	142.361511
613	49.377708	142.351425
614	49.395844	142.453369
615	49.387711	142.554825
616	49.375656	142.517639
617	49.365883	142.672485
618	49.378155	142.662476
619	49.391541	142.718582
620	49.389458	142.845856
621	49.390099	142.893784
622	49.404675	142.907166
623	49.406399	142.955032
624	49.404366	142.994324
625	49.409134	143.064667
626	49.408699	143.108688
627	49.406906	143.177963
628	49.417107	143.20491
629	49.437088	143.31839
630	49.433243	143.396652
631	49.430244	143.335129
632	49.440002	143.431229
633	49.425232	143.511337
634	49.436352	143.551086
635	49.44664	143.604797
636	49.426662	143.739258
637	49.437603	143.694778
638	49.442909	143.754135
639	49.428131	143.787415
640	49.439564	143.868439
641	49.437298	143.922958
642	49.433308	143.95813
643	49.460136	144.076569
644	49.467052	144.094025
645	49.45256	144.169266
646	49.449284	144.236069
647	49.465393	144.216095
648	49.465645	144.238098
